"TP","ANO","IDADE","CUSTO_UN","ID","budget"
"PADRON",2028,9,1004287.67,2300,8.8e+09
"PADRON",2028,9,1004287.67,2301,8.8e+09
"PADRON",2028,9,1004287.67,2302,8.8e+09
"PADRON",2028,9,1004287.67,2303,8.8e+09
"PADRON",2028,9,1004287.67,2304,8.8e+09
"PADRON",2028,9,1004287.67,2305,8.8e+09
"PADRON",2028,9,1004287.67,2306,8.8e+09
"PADRON",2028,9,1004287.67,2307,8.8e+09
"PADRON",2028,9,1004287.67,2308,8.8e+09
"PADRON",2028,9,1004287.67,2309,8.8e+09
"PADRON",2028,9,1004287.67,2310,8.8e+09
"PADRON",2028,9,1004287.67,2311,8.8e+09
"PADRON",2028,9,1004287.67,2312,8.8e+09
"PADRON",2028,9,1004287.67,2313,8.8e+09
"PADRON",2028,9,1004287.67,2314,8.8e+09
"PADRON",2028,9,1004287.67,2315,8.8e+09
"PADRON",2028,9,1004287.67,2316,8.8e+09
"PADRON",2028,9,1004287.67,2317,8.8e+09
"PADRON",2028,9,1004287.67,2318,8.8e+09
"PADRON",2028,9,1004287.67,2319,8.8e+09
"PADRON",2028,9,1004287.67,2320,8.8e+09
"PADRON",2028,9,1004287.67,2321,8.8e+09
"PADRON",2028,9,1004287.67,2322,8.8e+09
"PADRON",2028,8,1004287.67,2323,8.8e+09
"PADRON",2028,8,1004287.67,2324,8.8e+09
"PADRON",2028,8,1004287.67,2325,8.8e+09
"PADRON",2028,8,1004287.67,2326,8.8e+09
"PADRON",2028,8,1004287.67,2327,8.8e+09
"PADRON",2028,8,1004287.67,2328,8.8e+09
"PADRON",2028,8,1004287.67,2329,8.8e+09
"PADRON",2028,8,1004287.67,2330,8.8e+09
"PADRON",2028,8,1004287.67,2331,8.8e+09
"PADRON",2028,8,1004287.67,2332,8.8e+09
"PADRON",2028,8,1004287.67,2333,8.8e+09
"PADRON",2029,8,1004287.67,2334,8.8e+09
"PADRON",2029,8,1004287.67,2335,8.8e+09
"PADRON",2029,8,1004287.67,2336,8.8e+09
"PADRON",2029,8,1004287.67,2337,8.8e+09
"PADRON",2029,8,1004287.67,2338,8.8e+09
"PADRON",2029,8,1004287.67,2339,8.8e+09
