"TP","ANO","IDADE","CUSTO_UN","ID","budget"
"PADRON",2024,19,1004287.67,717,9e+08
"PADRON",2024,18,1004287.67,718,9e+08
"PADRON",2024,18,1004287.67,719,9e+08
"PADRON",2024,18,1004287.67,720,9e+08
"PADRON",2024,18,1004287.67,721,9e+08
"PADRON",2024,18,1004287.67,722,9e+08
"PADRON",2024,18,1004287.67,723,9e+08
"PADRON",2024,18,1004287.67,724,9e+08
"PADRON",2024,18,1004287.67,725,9e+08
"PADRON",2024,18,1004287.67,726,9e+08
"PADRON",2024,18,1004287.67,727,9e+08
"PADRON",2024,18,1004287.67,728,9e+08
"PADRON",2024,18,1004287.67,729,9e+08
"PADRON",2024,18,1004287.67,730,9e+08
"PADRON",2024,18,1004287.67,731,9e+08
"PADRON",2024,18,1004287.67,732,9e+08
"PADRON",2024,18,1004287.67,733,9e+08
"PADRON",2024,18,1004287.67,734,9e+08
"PADRON",2024,18,1004287.67,735,9e+08
"PADRON",2024,17,1004287.67,736,9e+08
"PADRON",2024,17,1004287.67,737,9e+08
"PADRON",2024,17,1004287.67,738,9e+08
"PADRON",2024,17,1004287.67,739,9e+08
"PADRON",2024,17,1004287.67,740,9e+08
"PADRON",2024,17,1004287.67,741,9e+08
"PADRON",2024,17,1004287.67,742,9e+08
"PADRON",2024,17,1004287.67,743,9e+08
"PADRON",2024,17,1004287.67,744,9e+08
"PADRON",2024,17,1004287.67,745,9e+08
"PADRON",2024,17,1004287.67,746,9e+08
"PADRON",2024,17,1004287.67,747,9e+08
"PADRON",2024,17,1004287.67,748,9e+08
"PADRON",2024,17,1004287.67,749,9e+08
"PADRON",2024,17,1004287.67,750,9e+08
"PADRON",2024,17,1004287.67,751,9e+08
"PADRON",2024,17,1004287.67,752,9e+08
"PADRON",2024,17,1004287.67,753,9e+08
"PADRON",2024,17,1004287.67,754,9e+08
"PADRON",2024,17,1004287.67,755,9e+08
"PADRON",2024,17,1004287.67,756,9e+08
"PADRON",2024,17,1004287.67,757,9e+08
"PADRON",2024,17,1004287.67,758,9e+08
"PADRON",2024,17,1004287.67,759,9e+08
"PADRON",2024,17,1004287.67,760,9e+08
"PADRON",2024,17,1004287.67,761,9e+08
"PADRON",2024,17,1004287.67,762,9e+08
"PADRON",2024,17,1004287.67,763,9e+08
"PADRON",2024,17,1004287.67,764,9e+08
"PADRON",2024,17,1004287.67,765,9e+08
"PADRON",2024,17,1004287.67,766,9e+08
"PADRON",2024,17,1004287.67,767,9e+08
"PADRON",2024,17,1004287.67,768,9e+08
"PADRON",2024,17,1004287.67,769,9e+08
"PADRON",2024,17,1004287.67,770,9e+08
"PADRON",2024,17,1004287.67,771,9e+08
"PADRON",2024,17,1004287.67,772,9e+08
"PADRON",2024,17,1004287.67,773,9e+08
"PADRON",2024,17,1004287.67,774,9e+08
"PADRON",2024,17,1004287.67,775,9e+08
"PADRON",2024,17,1004287.67,776,9e+08
"PADRON",2024,17,1004287.67,777,9e+08
"PADRON",2024,17,1004287.67,778,9e+08
"PADRON",2024,17,1004287.67,779,9e+08
"PADRON",2024,17,1004287.67,780,9e+08
"PADRON",2024,17,1004287.67,781,9e+08
"PADRON",2024,17,1004287.67,782,9e+08
"PADRON",2024,17,1004287.67,783,9e+08
"PADRON",2024,17,1004287.67,784,9e+08
"PADRON",2024,17,1004287.67,785,9e+08
"PADRON",2024,17,1004287.67,786,9e+08
"PADRON",2024,17,1004287.67,787,9e+08
"PADRON",2024,17,1004287.67,788,9e+08
"PADRON",2024,17,1004287.67,789,9e+08
"PADRON",2024,17,1004287.67,790,9e+08
"PADRON",2024,17,1004287.67,791,9e+08
"PADRON",2024,17,1004287.67,792,9e+08
"PADRON",2024,17,1004287.67,793,9e+08
"PADRON",2024,17,1004287.67,794,9e+08
"PADRON",2024,17,1004287.67,795,9e+08
"PADRON",2024,17,1004287.67,796,9e+08
"PADRON",2024,17,1004287.67,797,9e+08
"PADRON",2024,17,1004287.67,798,9e+08
"PADRON",2024,17,1004287.67,799,9e+08
"PADRON",2024,17,1004287.67,800,9e+08
"PADRON",2024,17,1004287.67,801,9e+08
"PADRON",2024,17,1004287.67,802,9e+08
"PADRON",2024,17,1004287.67,803,9e+08
"PADRON",2024,17,1004287.67,804,9e+08
"PADRON",2024,17,1004287.67,805,9e+08
"PADRON",2024,17,1004287.67,806,9e+08
"PADRON",2024,17,1004287.67,807,9e+08
"PADRON",2024,17,1004287.67,808,9e+08
"PADRON",2024,17,1004287.67,809,9e+08
"PADRON",2024,17,1004287.67,810,9e+08
"PADRON",2024,17,1004287.67,811,9e+08
"PADRON",2024,17,1004287.67,812,9e+08
"PADRON",2024,17,1004287.67,813,9e+08
"PADRON",2024,17,1004287.67,814,9e+08
"PADRON",2024,17,1004287.67,815,9e+08
"PADRON",2024,17,1004287.67,816,9e+08
"PADRON",2024,17,1004287.67,817,9e+08
"PADRON",2024,17,1004287.67,818,9e+08
"PADRON",2024,17,1004287.67,819,9e+08
"PADRON",2024,17,1004287.67,820,9e+08
"PADRON",2024,17,1004287.67,821,9e+08
"PADRON",2024,17,1004287.67,822,9e+08
