"TP","ANO","IDADE","CUSTO_UN","ID","budget"
"PADRON",2025,14,1004287.67,1204,1.9e+09
"PADRON",2025,14,1004287.67,1205,1.9e+09
"PADRON",2025,14,1004287.67,1206,1.9e+09
"PADRON",2025,14,1004287.67,1207,1.9e+09
"PADRON",2025,14,1004287.67,1208,1.9e+09
"PADRON",2025,14,1004287.67,1209,1.9e+09
"PADRON",2025,14,1004287.67,1210,1.9e+09
"PADRON",2025,14,1004287.67,1211,1.9e+09
"PADRON",2025,14,1004287.67,1212,1.9e+09
"PADRON",2025,14,1004287.67,1213,1.9e+09
"PADRON",2025,14,1004287.67,1214,1.9e+09
"PADRON",2025,14,1004287.67,1215,1.9e+09
"PADRON",2025,14,1004287.67,1216,1.9e+09
"PADRON",2025,14,1004287.67,1217,1.9e+09
"PADRON",2025,14,1004287.67,1218,1.9e+09
"PADRON",2025,14,1004287.67,1219,1.9e+09
"PADRON",2025,14,1004287.67,1220,1.9e+09
"PADRON",2025,14,1004287.67,1221,1.9e+09
"PADRON",2025,14,1004287.67,1222,1.9e+09
"PADRON",2025,14,1004287.67,1223,1.9e+09
"PADRON",2025,14,1004287.67,1224,1.9e+09
"PADRON",2025,14,1004287.67,1225,1.9e+09
"PADRON",2025,14,1004287.67,1226,1.9e+09
"PADRON",2025,14,1004287.67,1227,1.9e+09
"PADRON",2025,14,1004287.67,1228,1.9e+09
"PADRON",2025,14,1004287.67,1229,1.9e+09
"PADRON",2025,14,1004287.67,1230,1.9e+09
"PADRON",2025,14,1004287.67,1231,1.9e+09
"PADRON",2025,14,1004287.67,1232,1.9e+09
"PADRON",2025,14,1004287.67,1233,1.9e+09
"PADRON",2025,14,1004287.67,1234,1.9e+09
"PADRON",2025,14,1004287.67,1235,1.9e+09
"PADRON",2025,14,1004287.67,1236,1.9e+09
"PADRON",2025,14,1004287.67,1237,1.9e+09
"PADRON",2025,14,1004287.67,1238,1.9e+09
"PADRON",2025,14,1004287.67,1239,1.9e+09
"PADRON",2025,14,1004287.67,1240,1.9e+09
"PADRON",2025,14,1004287.67,1241,1.9e+09
"PADRON",2025,14,1004287.67,1242,1.9e+09
"PADRON",2025,14,1004287.67,1243,1.9e+09
"PADRON",2025,14,1004287.67,1244,1.9e+09
"PADRON",2025,14,1004287.67,1245,1.9e+09
"PADRON",2025,14,1004287.67,1246,1.9e+09
"PADRON",2025,14,1004287.67,1247,1.9e+09
"PADRON",2025,14,1004287.67,1248,1.9e+09
"PADRON",2025,14,1004287.67,1249,1.9e+09
"PADRON",2025,14,1004287.67,1250,1.9e+09
"PADRON",2025,14,1004287.67,1251,1.9e+09
"PADRON",2025,14,1004287.67,1252,1.9e+09
"PADRON",2025,14,1004287.67,1253,1.9e+09
"PADRON",2025,14,1004287.67,1254,1.9e+09
"PADRON",2025,14,1004287.67,1255,1.9e+09
"PADRON",2025,14,1004287.67,1256,1.9e+09
"PADRON",2025,14,1004287.67,1257,1.9e+09
"PADRON",2025,14,1004287.67,1258,1.9e+09
"PADRON",2025,14,1004287.67,1259,1.9e+09
"PADRON",2025,14,1004287.67,1260,1.9e+09
"PADRON",2025,14,1004287.67,1261,1.9e+09
"PADRON",2025,14,1004287.67,1262,1.9e+09
"PADRON",2025,14,1004287.67,1263,1.9e+09
"PADRON",2025,14,1004287.67,1264,1.9e+09
"PADRON",2025,14,1004287.67,1265,1.9e+09
"PADRON",2025,14,1004287.67,1266,1.9e+09
"PADRON",2025,14,1004287.67,1267,1.9e+09
"PADRON",2025,14,1004287.67,1268,1.9e+09
"PADRON",2025,14,1004287.67,1269,1.9e+09
"PADRON",2025,14,1004287.67,1270,1.9e+09
"PADRON",2025,14,1004287.67,1271,1.9e+09
"PADRON",2025,14,1004287.67,1272,1.9e+09
"PADRON",2025,14,1004287.67,1273,1.9e+09
"PADRON",2025,14,1004287.67,1274,1.9e+09
"PADRON",2025,14,1004287.67,1275,1.9e+09
"PADRON",2025,14,1004287.67,1276,1.9e+09
"PADRON",2025,14,1004287.67,1277,1.9e+09
"PADRON",2025,14,1004287.67,1278,1.9e+09
"PADRON",2025,14,1004287.67,1279,1.9e+09
"PADRON",2025,14,1004287.67,1280,1.9e+09
"PADRON",2025,14,1004287.67,1281,1.9e+09
"PADRON",2025,14,1004287.67,1282,1.9e+09
"PADRON",2025,14,1004287.67,1283,1.9e+09
"PADRON",2025,14,1004287.67,1284,1.9e+09
"PADRON",2025,14,1004287.67,1285,1.9e+09
"PADRON",2025,14,1004287.67,1286,1.9e+09
"PADRON",2025,14,1004287.67,1287,1.9e+09
"PADRON",2025,14,1004287.67,1288,1.9e+09
"PADRON",2025,14,1004287.67,1289,1.9e+09
"PADRON",2025,14,1004287.67,1290,1.9e+09
"PADRON",2025,14,1004287.67,1291,1.9e+09
"PADRON",2025,14,1004287.67,1292,1.9e+09
"PADRON",2025,14,1004287.67,1293,1.9e+09
"PADRON",2025,14,1004287.67,1294,1.9e+09
"PADRON",2025,14,1004287.67,1295,1.9e+09
"PADRON",2025,14,1004287.67,1296,1.9e+09
"PADRON",2025,14,1004287.67,1297,1.9e+09
"PADRON",2025,14,1004287.67,1298,1.9e+09
"PADRON",2025,14,1004287.67,1299,1.9e+09
"PADRON",2025,14,1004287.67,1300,1.9e+09
"PADRON",2025,14,1004287.67,1301,1.9e+09
"PADRON",2025,14,1004287.67,1302,1.9e+09
"PADRON",2025,14,1004287.67,1303,1.9e+09
"PADRON",2025,14,1004287.67,1304,1.9e+09
"PADRON",2025,14,1004287.67,1305,1.9e+09
"PADRON",2025,14,1004287.67,1306,1.9e+09
"PADRON",2025,14,1004287.67,1307,1.9e+09
"PADRON",2025,14,1004287.67,1308,1.9e+09
"PADRON",2025,14,1004287.67,1309,1.9e+09
"PADRON",2025,14,1004287.67,1310,1.9e+09
"PADRON",2025,14,1004287.67,1311,1.9e+09
"PADRON",2025,14,1004287.67,1312,1.9e+09
"PADRON",2025,14,1004287.67,1313,1.9e+09
"PADRON",2025,14,1004287.67,1314,1.9e+09
"PADRON",2025,14,1004287.67,1315,1.9e+09
"PADRON",2025,14,1004287.67,1316,1.9e+09
"PADRON",2025,14,1004287.67,1317,1.9e+09
"PADRON",2025,14,1004287.67,1318,1.9e+09
"PADRON",2025,14,1004287.67,1319,1.9e+09
"PADRON",2025,14,1004287.67,1320,1.9e+09
"PADRON",2025,14,1004287.67,1321,1.9e+09
"PADRON",2025,14,1004287.67,1322,1.9e+09
"PADRON",2025,14,1004287.67,1323,1.9e+09
"PADRON",2025,14,1004287.67,1324,1.9e+09
"PADRON",2025,14,1004287.67,1325,1.9e+09
"PADRON",2025,14,1004287.67,1326,1.9e+09
"PADRON",2025,14,1004287.67,1327,1.9e+09
"PADRON",2025,14,1004287.67,1328,1.9e+09
"PADRON",2025,14,1004287.67,1329,1.9e+09
"PADRON",2025,14,1004287.67,1330,1.9e+09
"PADRON",2025,14,1004287.67,1331,1.9e+09
"PADRON",2025,14,1004287.67,1332,1.9e+09
"PADRON",2025,14,1004287.67,1333,1.9e+09
"PADRON",2025,14,1004287.67,1334,1.9e+09
"PADRON",2025,14,1004287.67,1335,1.9e+09
"PADRON",2025,14,1004287.67,1336,1.9e+09
"PADRON",2025,14,1004287.67,1337,1.9e+09
"PADRON",2025,14,1004287.67,1338,1.9e+09
"PADRON",2025,14,1004287.67,1339,1.9e+09
"PADRON",2025,14,1004287.67,1340,1.9e+09
"PADRON",2025,14,1004287.67,1341,1.9e+09
"PADRON",2025,14,1004287.67,1342,1.9e+09
"PADRON",2025,14,1004287.67,1343,1.9e+09
"PADRON",2025,14,1004287.67,1344,1.9e+09
"PADRON",2025,14,1004287.67,1345,1.9e+09
"PADRON",2025,14,1004287.67,1346,1.9e+09
"PADRON",2025,14,1004287.67,1347,1.9e+09
"PADRON",2025,14,1004287.67,1348,1.9e+09
"PADRON",2025,14,1004287.67,1349,1.9e+09
"PADRON",2025,14,1004287.67,1350,1.9e+09
"PADRON",2025,14,1004287.67,1351,1.9e+09
"PADRON",2025,14,1004287.67,1352,1.9e+09
"PADRON",2025,14,1004287.67,1353,1.9e+09
"PADRON",2025,14,1004287.67,1354,1.9e+09
"PADRON",2025,14,1004287.67,1355,1.9e+09
"PADRON",2025,14,1004287.67,1356,1.9e+09
"PADRON",2025,14,1004287.67,1357,1.9e+09
"PADRON",2025,14,1004287.67,1358,1.9e+09
"PADRON",2025,14,1004287.67,1359,1.9e+09
"PADRON",2025,14,1004287.67,1360,1.9e+09
"PADRON",2025,14,1004287.67,1361,1.9e+09
"PADRON",2025,14,1004287.67,1362,1.9e+09
"PADRON",2025,14,1004287.67,1363,1.9e+09
"PADRON",2025,14,1004287.67,1364,1.9e+09
"PADRON",2025,14,1004287.67,1365,1.9e+09
"PADRON",2025,14,1004287.67,1366,1.9e+09
"PADRON",2025,14,1004287.67,1367,1.9e+09
"PADRON",2025,14,1004287.67,1368,1.9e+09
"PADRON",2025,14,1004287.67,1369,1.9e+09
"PADRON",2025,14,1004287.67,1370,1.9e+09
"PADRON",2025,14,1004287.67,1371,1.9e+09
"PADRON",2025,14,1004287.67,1372,1.9e+09
"PADRON",2025,14,1004287.67,1373,1.9e+09
"PADRON",2025,14,1004287.67,1374,1.9e+09
"PADRON",2025,14,1004287.67,1375,1.9e+09
"PADRON",2025,14,1004287.67,1376,1.9e+09
"PADRON",2025,14,1004287.67,1377,1.9e+09
"PADRON",2025,14,1004287.67,1378,1.9e+09
"PADRON",2025,14,1004287.67,1379,1.9e+09
"PADRON",2025,14,1004287.67,1380,1.9e+09
"PADRON",2025,14,1004287.67,1381,1.9e+09
"PADRON",2025,14,1004287.67,1382,1.9e+09
"PADRON",2025,14,1004287.67,1383,1.9e+09
"PADRON",2025,14,1004287.67,1384,1.9e+09
"PADRON",2025,14,1004287.67,1385,1.9e+09
"PADRON",2025,14,1004287.67,1386,1.9e+09
"PADRON",2025,14,1004287.67,1387,1.9e+09
"PADRON",2025,14,1004287.67,1388,1.9e+09
"PADRON",2025,14,1004287.67,1389,1.9e+09
"PADRON",2025,14,1004287.67,1390,1.9e+09
"PADRON",2025,14,1004287.67,1391,1.9e+09
"PADRON",2025,14,1004287.67,1392,1.9e+09
"PADRON",2025,14,1004287.67,1393,1.9e+09
"PADRON",2025,14,1004287.67,1394,1.9e+09
"PADRON",2025,14,1004287.67,1395,1.9e+09
"PADRON",2025,14,1004287.67,1396,1.9e+09
"PADRON",2025,14,1004287.67,1397,1.9e+09
"PADRON",2025,14,1004287.67,1398,1.9e+09
"PADRON",2025,14,1004287.67,1399,1.9e+09
"PADRON",2025,14,1004287.67,1400,1.9e+09
"PADRON",2025,14,1004287.67,1401,1.9e+09
"PADRON",2025,14,1004287.67,1402,1.9e+09
"PADRON",2025,14,1004287.67,1403,1.9e+09
"PADRON",2025,14,1004287.67,1404,1.9e+09
"PADRON",2025,14,1004287.67,1405,1.9e+09
"PADRON",2025,14,1004287.67,1406,1.9e+09
"PADRON",2025,14,1004287.67,1407,1.9e+09
"PADRON",2025,14,1004287.67,1408,1.9e+09
"PADRON",2025,14,1004287.67,1409,1.9e+09
"PADRON",2025,14,1004287.67,1410,1.9e+09
"PADRON",2025,14,1004287.67,1411,1.9e+09
"PADRON",2025,14,1004287.67,1412,1.9e+09
"PADRON",2025,14,1004287.67,1413,1.9e+09
"PADRON",2025,14,1004287.67,1414,1.9e+09
"PADRON",2025,14,1004287.67,1415,1.9e+09
"PADRON",2025,14,1004287.67,1416,1.9e+09
"PADRON",2025,14,1004287.67,1417,1.9e+09
"PADRON",2025,14,1004287.67,1418,1.9e+09
"PADRON",2025,14,1004287.67,1419,1.9e+09
"PADRON",2025,14,1004287.67,1420,1.9e+09
"PADRON",2025,14,1004287.67,1421,1.9e+09
"PADRON",2025,14,1004287.67,1422,1.9e+09
"PADRON",2025,14,1004287.67,1423,1.9e+09
"PADRON",2025,14,1004287.67,1424,1.9e+09
"PADRON",2025,14,1004287.67,1425,1.9e+09
"PADRON",2025,14,1004287.67,1426,1.9e+09
"PADRON",2025,14,1004287.67,1427,1.9e+09
"PADRON",2025,14,1004287.67,1428,1.9e+09
"PADRON",2025,14,1004287.67,1429,1.9e+09
"PADRON",2025,14,1004287.67,1430,1.9e+09
"PADRON",2025,14,1004287.67,1431,1.9e+09
"PADRON",2025,14,1004287.67,1432,1.9e+09
"PADRON",2025,14,1004287.67,1433,1.9e+09
"PADRON",2025,14,1004287.67,1434,1.9e+09
"PADRON",2025,14,1004287.67,1435,1.9e+09
"PADRON",2025,14,1004287.67,1436,1.9e+09
"PADRON",2025,14,1004287.67,1437,1.9e+09
"PADRON",2025,14,1004287.67,1438,1.9e+09
"PADRON",2025,14,1004287.67,1439,1.9e+09
"PADRON",2025,14,1004287.67,1440,1.9e+09
"PADRON",2025,14,1004287.67,1441,1.9e+09
"PADRON",2025,14,1004287.67,1442,1.9e+09
"PADRON",2025,14,1004287.67,1443,1.9e+09
"PADRON",2025,14,1004287.67,1444,1.9e+09
"PADRON",2025,14,1004287.67,1445,1.9e+09
"PADRON",2025,14,1004287.67,1446,1.9e+09
"PADRON",2025,14,1004287.67,1447,1.9e+09
"PADRON",2025,14,1004287.67,1448,1.9e+09
"PADRON",2025,14,1004287.67,1449,1.9e+09
"PADRON",2025,14,1004287.67,1450,1.9e+09
"PADRON",2025,13,1004287.67,1451,1.9e+09
"PADRON",2025,13,1004287.67,1452,1.9e+09
"PADRON",2025,13,1004287.67,1453,1.9e+09
"PADRON",2025,13,1004287.67,1454,1.9e+09
"PADRON",2025,13,1004287.67,1455,1.9e+09
"PADRON",2025,13,1004287.67,1456,1.9e+09
"PADRON",2025,13,1004287.67,1457,1.9e+09
"PADRON",2025,13,1004287.67,1458,1.9e+09
"PADRON",2025,13,1004287.67,1459,1.9e+09
"PADRON",2025,13,1004287.67,1460,1.9e+09
"PADRON",2025,13,1004287.67,1461,1.9e+09
"PADRON",2025,13,1004287.67,1462,1.9e+09
"PADRON",2025,13,1004287.67,1463,1.9e+09
"PADRON",2025,13,1004287.67,1464,1.9e+09
"PADRON",2025,13,1004287.67,1465,1.9e+09
"PADRON",2025,13,1004287.67,1466,1.9e+09
"PADRON",2025,13,1004287.67,1467,1.9e+09
"PADRON",2025,13,1004287.67,1468,1.9e+09
"PADRON",2025,13,1004287.67,1469,1.9e+09
"PADRON",2025,13,1004287.67,1470,1.9e+09
"PADRON",2025,13,1004287.67,1471,1.9e+09
"PADRON",2025,13,1004287.67,1472,1.9e+09
"PADRON",2025,13,1004287.67,1473,1.9e+09
"PADRON",2025,13,1004287.67,1474,1.9e+09
"PADRON",2026,13,1004287.67,1475,1.9e+09
"PADRON",2026,13,1004287.67,1476,1.9e+09
"PADRON",2026,13,1004287.67,1477,1.9e+09
"PADRON",2026,13,1004287.67,1478,1.9e+09
"PADRON",2026,13,1004287.67,1479,1.9e+09
"PADRON",2026,13,1004287.67,1480,1.9e+09
"PADRON",2026,13,1004287.67,1481,1.9e+09
"PADRON",2026,13,1004287.67,1482,1.9e+09
"PADRON",2026,13,1004287.67,1483,1.9e+09
"PADRON",2026,13,1004287.67,1484,1.9e+09
"PADRON",2026,13,1004287.67,1485,1.9e+09
"PADRON",2026,13,1004287.67,1486,1.9e+09
"PADRON",2026,13,1004287.67,1487,1.9e+09
"PADRON",2026,13,1004287.67,1488,1.9e+09
"PADRON",2026,13,1004287.67,1489,1.9e+09
"PADRON",2026,13,1004287.67,1490,1.9e+09
"PADRON",2026,13,1004287.67,1491,1.9e+09
"PADRON",2026,13,1004287.67,1492,1.9e+09
"PADRON",2026,13,1004287.67,1493,1.9e+09
"PADRON",2026,13,1004287.67,1494,1.9e+09
"PADRON",2026,13,1004287.67,1495,1.9e+09
"PADRON",2026,13,1004287.67,1496,1.9e+09
"PADRON",2026,13,1004287.67,1497,1.9e+09
"PADRON",2026,13,1004287.67,1498,1.9e+09
"PADRON",2026,13,1004287.67,1499,1.9e+09
"PADRON",2026,13,1004287.67,1500,1.9e+09
"PADRON",2026,13,1004287.67,1501,1.9e+09
"PADRON",2026,13,1004287.67,1502,1.9e+09
"PADRON",2026,13,1004287.67,1503,1.9e+09
"PADRON",2026,13,1004287.67,1504,1.9e+09
"PADRON",2026,13,1004287.67,1505,1.9e+09
"PADRON",2026,13,1004287.67,1506,1.9e+09
"PADRON",2026,13,1004287.67,1507,1.9e+09
"PADRON",2026,13,1004287.67,1508,1.9e+09
"PADRON",2026,13,1004287.67,1509,1.9e+09
"PADRON",2026,13,1004287.67,1510,1.9e+09
"PADRON",2026,13,1004287.67,1511,1.9e+09
"PADRON",2026,13,1004287.67,1512,1.9e+09
"PADRON",2026,13,1004287.67,1513,1.9e+09
"PADRON",2026,13,1004287.67,1514,1.9e+09
"PADRON",2026,13,1004287.67,1515,1.9e+09
"PADRON",2026,13,1004287.67,1516,1.9e+09
"PADRON",2026,13,1004287.67,1517,1.9e+09
"PADRON",2026,13,1004287.67,1518,1.9e+09
"PADRON",2026,13,1004287.67,1519,1.9e+09
"PADRON",2026,13,1004287.67,1520,1.9e+09
"PADRON",2026,13,1004287.67,1521,1.9e+09
"PADRON",2026,13,1004287.67,1522,1.9e+09
"PADRON",2026,13,1004287.67,1523,1.9e+09
"PADRON",2026,13,1004287.67,1524,1.9e+09
"PADRON",2026,13,1004287.67,1525,1.9e+09
"PADRON",2026,13,1004287.67,1526,1.9e+09
"PADRON",2026,13,1004287.67,1527,1.9e+09
"PADRON",2026,13,1004287.67,1528,1.9e+09
"PADRON",2026,13,1004287.67,1529,1.9e+09
"PADRON",2026,13,1004287.67,1530,1.9e+09
"PADRON",2026,13,1004287.67,1531,1.9e+09
"PADRON",2026,13,1004287.67,1532,1.9e+09
"PADRON",2026,13,1004287.67,1533,1.9e+09
"PADRON",2026,13,1004287.67,1534,1.9e+09
"PADRON",2026,13,1004287.67,1535,1.9e+09
"PADRON",2026,13,1004287.67,1536,1.9e+09
"PADRON",2026,13,1004287.67,1537,1.9e+09
"PADRON",2026,13,1004287.67,1538,1.9e+09
"PADRON",2026,13,1004287.67,1539,1.9e+09
"PADRON",2026,13,1004287.67,1540,1.9e+09
"PADRON",2026,13,1004287.67,1541,1.9e+09
"PADRON",2026,13,1004287.67,1542,1.9e+09
"PADRON",2026,13,1004287.67,1543,1.9e+09
"PADRON",2026,13,1004287.67,1544,1.9e+09
"PADRON",2026,13,1004287.67,1545,1.9e+09
"PADRON",2026,13,1004287.67,1546,1.9e+09
"PADRON",2026,13,1004287.67,1547,1.9e+09
"PADRON",2026,13,1004287.67,1548,1.9e+09
"PADRON",2026,13,1004287.67,1549,1.9e+09
"PADRON",2026,13,1004287.67,1550,1.9e+09
"PADRON",2026,13,1004287.67,1551,1.9e+09
"PADRON",2026,13,1004287.67,1552,1.9e+09
"PADRON",2026,13,1004287.67,1553,1.9e+09
"PADRON",2026,13,1004287.67,1554,1.9e+09
"PADRON",2026,13,1004287.67,1555,1.9e+09
"PADRON",2026,13,1004287.67,1556,1.9e+09
"PADRON",2026,13,1004287.67,1557,1.9e+09
"PADRON",2026,13,1004287.67,1558,1.9e+09
"PADRON",2026,13,1004287.67,1559,1.9e+09
"PADRON",2026,13,1004287.67,1560,1.9e+09
"PADRON",2026,13,1004287.67,1561,1.9e+09
"PADRON",2026,13,1004287.67,1562,1.9e+09
"PADRON",2026,13,1004287.67,1563,1.9e+09
"PADRON",2026,13,1004287.67,1564,1.9e+09
"PADRON",2026,13,1004287.67,1565,1.9e+09
"PADRON",2026,13,1004287.67,1566,1.9e+09
"PADRON",2026,13,1004287.67,1567,1.9e+09
"PADRON",2026,13,1004287.67,1568,1.9e+09
"PADRON",2026,13,1004287.67,1569,1.9e+09
"PADRON",2026,13,1004287.67,1570,1.9e+09
"PADRON",2026,13,1004287.67,1571,1.9e+09
"PADRON",2026,13,1004287.67,1572,1.9e+09
"PADRON",2026,13,1004287.67,1573,1.9e+09
"PADRON",2026,13,1004287.67,1574,1.9e+09
"PADRON",2026,13,1004287.67,1575,1.9e+09
"PADRON",2026,13,1004287.67,1576,1.9e+09
"PADRON",2026,13,1004287.67,1577,1.9e+09
"PADRON",2026,13,1004287.67,1578,1.9e+09
"PADRON",2026,13,1004287.67,1579,1.9e+09
"PADRON",2026,13,1004287.67,1580,1.9e+09
"PADRON",2026,13,1004287.67,1581,1.9e+09
"PADRON",2026,13,1004287.67,1582,1.9e+09
"PADRON",2026,13,1004287.67,1583,1.9e+09
"PADRON",2026,13,1004287.67,1584,1.9e+09
"PADRON",2026,13,1004287.67,1585,1.9e+09
"PADRON",2026,13,1004287.67,1586,1.9e+09
"PADRON",2026,13,1004287.67,1587,1.9e+09
"PADRON",2026,13,1004287.67,1588,1.9e+09
"PADRON",2026,13,1004287.67,1589,1.9e+09
"PADRON",2026,13,1004287.67,1590,1.9e+09
"PADRON",2026,13,1004287.67,1591,1.9e+09
"PADRON",2026,13,1004287.67,1592,1.9e+09
"PADRON",2026,13,1004287.67,1593,1.9e+09
"PADRON",2026,13,1004287.67,1594,1.9e+09
"PADRON",2026,13,1004287.67,1595,1.9e+09
"PADRON",2026,13,1004287.67,1596,1.9e+09
"PADRON",2026,13,1004287.67,1597,1.9e+09
"PADRON",2026,13,1004287.67,1598,1.9e+09
"PADRON",2026,13,1004287.67,1599,1.9e+09
"PADRON",2026,13,1004287.67,1600,1.9e+09
"PADRON",2026,13,1004287.67,1601,1.9e+09
"PADRON",2026,13,1004287.67,1602,1.9e+09
"PADRON",2026,13,1004287.67,1603,1.9e+09
"PADRON",2026,13,1004287.67,1604,1.9e+09
"PADRON",2026,13,1004287.67,1605,1.9e+09
"PADRON",2026,13,1004287.67,1606,1.9e+09
"PADRON",2026,13,1004287.67,1607,1.9e+09
"PADRON",2026,13,1004287.67,1608,1.9e+09
"PADRON",2026,13,1004287.67,1609,1.9e+09
"PADRON",2026,13,1004287.67,1610,1.9e+09
"PADRON",2026,13,1004287.67,1611,1.9e+09
"PADRON",2026,13,1004287.67,1612,1.9e+09
"PADRON",2026,13,1004287.67,1613,1.9e+09
"PADRON",2026,13,1004287.67,1614,1.9e+09
"PADRON",2026,13,1004287.67,1615,1.9e+09
"PADRON",2026,13,1004287.67,1616,1.9e+09
"PADRON",2026,13,1004287.67,1617,1.9e+09
"PADRON",2026,13,1004287.67,1618,1.9e+09
"PADRON",2026,13,1004287.67,1619,1.9e+09
"PADRON",2026,13,1004287.67,1620,1.9e+09
"PADRON",2026,13,1004287.67,1621,1.9e+09
"PADRON",2026,13,1004287.67,1622,1.9e+09
"PADRON",2026,13,1004287.67,1623,1.9e+09
"PADRON",2026,13,1004287.67,1624,1.9e+09
"PADRON",2026,13,1004287.67,1625,1.9e+09
"PADRON",2026,13,1004287.67,1626,1.9e+09
"PADRON",2026,13,1004287.67,1627,1.9e+09
"PADRON",2026,13,1004287.67,1628,1.9e+09
"PADRON",2026,13,1004287.67,1629,1.9e+09
"PADRON",2026,13,1004287.67,1630,1.9e+09
"PADRON",2026,13,1004287.67,1631,1.9e+09
"PADRON",2026,13,1004287.67,1632,1.9e+09
"PADRON",2026,13,1004287.67,1633,1.9e+09
"PADRON",2026,13,1004287.67,1634,1.9e+09
"PADRON",2026,13,1004287.67,1635,1.9e+09
"PADRON",2026,13,1004287.67,1636,1.9e+09
"PADRON",2026,13,1004287.67,1637,1.9e+09
"PADRON",2026,13,1004287.67,1638,1.9e+09
"PADRON",2026,13,1004287.67,1639,1.9e+09
"PADRON",2026,13,1004287.67,1640,1.9e+09
"PADRON",2026,13,1004287.67,1641,1.9e+09
"PADRON",2026,13,1004287.67,1642,1.9e+09
"PADRON",2026,13,1004287.67,1643,1.9e+09
"PADRON",2026,13,1004287.67,1644,1.9e+09
"PADRON",2026,13,1004287.67,1645,1.9e+09
"PADRON",2026,13,1004287.67,1646,1.9e+09
"PADRON",2026,13,1004287.67,1647,1.9e+09
"PADRON",2026,13,1004287.67,1648,1.9e+09
"PADRON",2026,13,1004287.67,1649,1.9e+09
"PADRON",2026,13,1004287.67,1650,1.9e+09
"PADRON",2026,13,1004287.67,1651,1.9e+09
"PADRON",2026,13,1004287.67,1652,1.9e+09
"PADRON",2026,13,1004287.67,1653,1.9e+09
"PADRON",2026,13,1004287.67,1654,1.9e+09
"PADRON",2026,13,1004287.67,1655,1.9e+09
"PADRON",2026,13,1004287.67,1656,1.9e+09
"PADRON",2026,13,1004287.67,1657,1.9e+09
"PADRON",2026,13,1004287.67,1658,1.9e+09
"PADRON",2026,13,1004287.67,1659,1.9e+09
"PADRON",2026,13,1004287.67,1660,1.9e+09
"PADRON",2026,13,1004287.67,1661,1.9e+09
"PADRON",2026,13,1004287.67,1662,1.9e+09
"PADRON",2026,13,1004287.67,1663,1.9e+09
"PADRON",2026,13,1004287.67,1664,1.9e+09
"PADRON",2026,13,1004287.67,1665,1.9e+09
"PADRON",2026,13,1004287.67,1666,1.9e+09
"PADRON",2026,13,1004287.67,1667,1.9e+09
"PADRON",2026,13,1004287.67,1668,1.9e+09
"PADRON",2026,13,1004287.67,1669,1.9e+09
"PADRON",2026,13,1004287.67,1670,1.9e+09
"PADRON",2026,13,1004287.67,1671,1.9e+09
"PADRON",2026,13,1004287.67,1672,1.9e+09
"PADRON",2026,13,1004287.67,1673,1.9e+09
"PADRON",2026,13,1004287.67,1674,1.9e+09
"PADRON",2026,13,1004287.67,1675,1.9e+09
"PADRON",2026,13,1004287.67,1676,1.9e+09
"PADRON",2026,13,1004287.67,1677,1.9e+09
"PADRON",2026,13,1004287.67,1678,1.9e+09
"PADRON",2026,13,1004287.67,1679,1.9e+09
"PADRON",2026,13,1004287.67,1680,1.9e+09
"PADRON",2026,13,1004287.67,1681,1.9e+09
"PADRON",2026,13,1004287.67,1682,1.9e+09
"PADRON",2026,13,1004287.67,1683,1.9e+09
"PADRON",2026,13,1004287.67,1684,1.9e+09
"PADRON",2026,13,1004287.67,1685,1.9e+09
"PADRON",2026,13,1004287.67,1686,1.9e+09
"PADRON",2026,13,1004287.67,1687,1.9e+09
"PADRON",2026,13,1004287.67,1688,1.9e+09
"PADRON",2026,13,1004287.67,1689,1.9e+09
"PADRON",2026,13,1004287.67,1690,1.9e+09
"PADRON",2026,13,1004287.67,1691,1.9e+09
"PADRON",2026,13,1004287.67,1692,1.9e+09
"PADRON",2026,13,1004287.67,1693,1.9e+09
"PADRON",2026,13,1004287.67,1694,1.9e+09
"PADRON",2026,13,1004287.67,1695,1.9e+09
"PADRON",2026,13,1004287.67,1696,1.9e+09
"PADRON",2026,13,1004287.67,1697,1.9e+09
"PADRON",2026,13,1004287.67,1698,1.9e+09
"PADRON",2026,13,1004287.67,1699,1.9e+09
"PADRON",2026,13,1004287.67,1700,1.9e+09
"PADRON",2026,13,1004287.67,1701,1.9e+09
"PADRON",2026,13,1004287.67,1702,1.9e+09
"PADRON",2026,13,1004287.67,1703,1.9e+09
"PADRON",2026,13,1004287.67,1704,1.9e+09
"PADRON",2026,13,1004287.67,1705,1.9e+09
"PADRON",2026,13,1004287.67,1706,1.9e+09
"PADRON",2026,13,1004287.67,1707,1.9e+09
"PADRON",2026,13,1004287.67,1708,1.9e+09
"PADRON",2026,13,1004287.67,1709,1.9e+09
"PADRON",2026,13,1004287.67,1710,1.9e+09
