"TP","ANO","IDADE","CUSTO_UN","ID","budget"
"PADRON",2024,19,1004287.67,717,5e+07
"PADRON",2024,18,1004287.67,718,5e+07
"PADRON",2024,18,1004287.67,719,5e+07
"PADRON",2024,18,1004287.67,720,5e+07
"PADRON",2024,18,1004287.67,721,5e+07
"PADRON",2024,18,1004287.67,722,5e+07
"PADRON",2024,18,1004287.67,723,5e+07
"PADRON",2024,18,1004287.67,724,5e+07
"PADRON",2024,18,1004287.67,725,5e+07
"PADRON",2024,18,1004287.67,726,5e+07
"PADRON",2025,18,1004287.67,727,5e+07
"PADRON",2025,18,1004287.67,728,5e+07
"PADRON",2025,18,1004287.67,729,5e+07
"PADRON",2025,18,1004287.67,730,5e+07
"PADRON",2025,18,1004287.67,731,5e+07
"PADRON",2025,18,1004287.67,732,5e+07
"PADRON",2025,18,1004287.67,733,5e+07
"PADRON",2025,18,1004287.67,734,5e+07
"PADRON",2025,18,1004287.67,735,5e+07
"PADRON",2025,17,1004287.67,736,5e+07
"PADRON",2026,17,1004287.67,737,5e+07
"PADRON",2026,17,1004287.67,738,5e+07
"PADRON",2026,17,1004287.67,739,5e+07
"PADRON",2026,17,1004287.67,740,5e+07
"PADRON",2026,17,1004287.67,741,5e+07
"PADRON",2026,17,1004287.67,742,5e+07
"PADRON",2026,17,1004287.67,743,5e+07
"PADRON",2026,17,1004287.67,744,5e+07
"PADRON",2026,17,1004287.67,745,5e+07
"PADRON",2026,17,1004287.67,746,5e+07
"PADRON",2027,17,1004287.67,747,5e+07
"PADRON",2027,17,1004287.67,748,5e+07
"PADRON",2027,17,1004287.67,749,5e+07
"PADRON",2027,17,1004287.67,750,5e+07
"PADRON",2027,17,1004287.67,751,5e+07
"PADRON",2027,17,1004287.67,752,5e+07
"PADRON",2027,17,1004287.67,753,5e+07
"PADRON",2027,17,1004287.67,754,5e+07
"PADRON",2027,17,1004287.67,755,5e+07
"PADRON",2027,17,1004287.67,756,5e+07
"PADRON",2028,17,1004287.67,757,5e+07
"PADRON",2028,17,1004287.67,758,5e+07
"PADRON",2028,17,1004287.67,759,5e+07
"PADRON",2028,17,1004287.67,760,5e+07
"PADRON",2028,17,1004287.67,761,5e+07
"PADRON",2028,17,1004287.67,762,5e+07
"PADRON",2028,17,1004287.67,763,5e+07
"PADRON",2028,17,1004287.67,764,5e+07
"PADRON",2028,17,1004287.67,765,5e+07
"PADRON",2028,17,1004287.67,766,5e+07
"PADRON",2029,17,1004287.67,767,5e+07
"PADRON",2029,17,1004287.67,768,5e+07
"PADRON",2029,17,1004287.67,769,5e+07
"PADRON",2029,17,1004287.67,770,5e+07
"PADRON",2029,17,1004287.67,771,5e+07
"PADRON",2029,17,1004287.67,772,5e+07
"PADRON",2029,17,1004287.67,773,5e+07
"PADRON",2029,17,1004287.67,774,5e+07
"PADRON",2029,17,1004287.67,775,5e+07
"PADRON",2029,17,1004287.67,776,5e+07
